diamond 17 基本站点信息  632
52737 3722 9722 2982.4 6 1 德令哈                 
52749 3705 9935 3270.0 6 1 铁卜加                 
52754 3720 10008 3302.4 6 1 刚察                  
52765 3723 10137 2851.0 6 1 门源                  
52787 3712 10252 3043.9 6 1 乌鞘岭                
52797 3711 10403 1631.4 6 1 景泰                  
52818 3625 9454 2809.2 6 1 格尔木                 
52825 3626 9625 2791.4 6 1 诺木洪                 
52836 3618 9806 3192.1 6 1 都兰                   
52842 3647 9905 3088.7 6 1 茶卡                   
52856 3616 10037 2836.0 6 1 恰卜恰                
52866 3643 10145 2295.2 6 1 西宁                  
52868 3602 10126 2238.1 6 1 贵德                  
52876 3619 10251 1814.8 6 1 民和                  
52889 3603 10353 1518.3 6 1 兰州                  
52895 3634 10441 1399.3 6 1 靖远                  
52908 3513 9305 4614.2 6 1 伍道梁                 
52943 3535 9959 3324.3 6 1 兴海                   
52957 3516 10039 3290.4 6 1 同德                  
52974 3531 10201 2492.3 6 1 同仁                  
52984 3535 10311 1918.5 6 1 临夏                  
52986 3522 10352 1887.8 6 1 临洮                  
52996 3523 10500 2450.4 6 1 华家岭                
53068 4339 11158 965.9 6 1 二连浩特               
53083 4437 11409 1182.9 6 1 那仁宝力格            
53149 4232 11008 1226.1 6 1 满都拉                
53192 4401 11457 1127.9 6 1 阿巴嘎旗              
53195 4352 11338 1036.7 6 1 苏尼特左旗            
53231 4124 10624 1510.2 6 1 海力素                
53276 4224 11254 1151.9 6 1 朱日和                
53336 4134 10831 1289.8 6 1 乌拉特中旗            
53352 4142 11026 1377.1 6 1 达尔罕茂明安联合旗    
53362 4132 11141 1490.4 6 1 四子王旗              
53391 4154 11400 1484.6 6 1 化德                  
53463 4049 11141 1065.0 6 1 呼和浩特              
53478 4000 11227 1347.2 6 1 右玉                  
53480 4102 11304 1421.5 6 1 集宁                  
53487 4006 11320 1069.0 6 1 大同                  
53502 3947 10545 1033.0 6 1 吉兰太                
53513 4045 10725 1040.8 6 1 临河                  
53519 3913 10646 1092.2 6 1 惠农                  
53529 3906 10759 1381.3 6 1 鄂托克旗              
53543 3950 10959 1459.0 6 1 东胜                  
53564 3923 11109 861.5 6 1 河曲                   
53588 3902 11332 2897.7 6 1 五台山                
53593 3950 11434 910.3 6 1 蔚县                   
53602 3850 10540 1562.8 6 1 阿拉善左旗            
53614 3829 10613 1112.7 6 1 银川                  
53615 3848 10642 1102.9 6 1 陶乐                  
53646 3814 10942 1058.5 6 1 榆林                  
53664 3828 11108 1013.6 6 1 兴县                  
53673 3844 11243 828.3 6 1 原平                   
53698 3802 11425 81.2 6 1 石家庄                  
53705 3729 10540 1184.9 6 1 中宁                  
53723 3747 10724 1348.9 6 1 盐池                  
53738 3655 10810 1331.1 6 1 吴旗                  
53740 3756 10914 1107.5 6 1 横山                  
53754 3730 11013 928.5 6 1 绥德                   
53764 3730 11106 951.2 6 1 离石                   
53772 3747 11233 779.5 6 1 太原                   
53782 3751 11333 742.6 6 1 阳泉                   
53787 3704 11259 1041.8 6 1 榆社                  
53798 3704 11430 78.0 6 1 邢台                    
53810 3659 10554 1345.2 6 1 同心                  
53817 3600 10616 1752.8 6 1 固原                  
53821 3635 10718 1256.0 6 1 环县                  
53845 3636 10930 958.8 6 1 延安                   
53853 3642 11057 1053.7 6 1 隰县                  
53863 3702 11155 745.8 6 1 介休                   
53898 3607 11422 76.4 6 1 安阳                    
53903 3558 10543 1921.4 6 1 西吉                  
53915 3533 10640 1348.2 6 1 平凉                  
53923 3544 10738 1421.9 6 1 西峰镇                
53929 3512 10748 1206.8 6 1 长武                  
53942 3549 10930 1159.1 6 1 洛川                  
53947 3505 10904 979.7 6 1 铜川                   
53959 3502 11101 375.9 6 1 运城                   
53975 3529 11224 658.8 6 1 阳城                   
54012 4435 11736 996.6 6 1 西乌珠穆沁旗           
54026 4434 12054 265.8 6 1 扎鲁特旗               
54027 4359 11924 485.9 6 1 巴林左旗               
